443	December 05, 2012, 02:10:02 pm	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
443	December 05, 2012, 02:47:04 am	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
443	December 04, 2012, 06:09:20 pm	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
443	December 04, 2012, 10:11:16 am	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
443	December 03, 2012, 05:33:12 pm	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
443	December 03, 2012, 05:26:59 pm	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
443	December 03, 2012, 05:19:11 pm	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
443	December 03, 2012, 07:23:28 am	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
443	December 02, 2012, 09:00:32 am	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
443	December 02, 2012, 02:31:34 am	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
443	December 02, 2012, 12:27:09 am	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
443	December 01, 2012, 04:45:15 pm	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
443	December 01, 2012, 08:53:14 am	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
1005	December 01, 2012, 05:13:11 am	Servers	Re: Napoleonic Wars: Administrative Applications
443	December 01, 2012, 04:24:18 am	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
443	November 30, 2012, 09:59:43 pm	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
443	November 30, 2012, 03:49:22 am	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
443	November 29, 2012, 12:51:14 am	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
443	November 28, 2012, 09:42:44 pm	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
443	November 28, 2012, 12:47:16 pm	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
443	November 28, 2012, 07:43:27 am	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
443	November 28, 2012, 06:49:07 am	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
443	November 28, 2012, 03:59:48 am	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
443	November 23, 2012, 09:56:24 pm	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
443	November 22, 2012, 07:47:27 pm	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
443	November 22, 2012, 01:40:42 am	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
443	November 21, 2012, 06:35:10 am	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
443	November 20, 2012, 06:44:06 pm	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
207	November 20, 2012, 06:39:55 pm	Regiments	Re: 2nd Coldstream Guards [EU] Recruiting
443	November 20, 2012, 05:12:24 am	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
443	November 19, 2012, 11:56:20 pm	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
443	November 19, 2012, 09:23:07 am	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
443	November 19, 2012, 12:48:59 am	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
443	November 18, 2012, 07:27:52 pm	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
443	November 18, 2012, 05:48:56 am	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
443	November 18, 2012, 12:01:13 am	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
443	November 17, 2012, 08:29:13 pm	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
443	November 17, 2012, 07:54:04 pm	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
443	November 17, 2012, 07:27:09 pm	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
443	November 17, 2012, 09:37:58 am	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
443	November 17, 2012, 06:46:13 am	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
443	November 17, 2012, 04:35:13 am	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
443	November 17, 2012, 03:24:09 am	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
443	November 17, 2012, 01:08:13 am	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
443	November 17, 2012, 12:17:27 am	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
443	November 16, 2012, 12:08:05 am	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
671	November 15, 2012, 07:34:10 pm	Regiments	Re: 2nd Foot Guard Regiment (2nd FGR)
443	November 15, 2012, 06:52:30 am	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
200	November 15, 2012, 06:15:52 am	Off Topic	Re: College Football
42	November 15, 2012, 01:37:47 am	Regiments	Re: 9ème Regiment d'Infanterie Légère / 9e Régiment de Hussards
13476	November 15, 2012, 01:36:39 am	Regiments	Re: Re: Bataillon des Marins de la Garde Impériale [NA]
443	November 15, 2012, 12:51:17 am	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
42	November 14, 2012, 10:19:19 pm	Regiments	Re: 9ème Regiment d'Infanterie Légère / 9e Régiment de Hussards
443	November 14, 2012, 06:04:09 pm	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
33	November 14, 2012, 02:35:23 am	Regiments	Re: The 1st East Prussian Infantry
399	November 13, 2012, 08:13:20 am	Regiments	Re: 00th Intergalactic Space Regiment
443	November 13, 2012, 08:05:50 am	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
443	November 13, 2012, 03:15:47 am	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
443	November 12, 2012, 10:34:28 pm	Regiments	Re: 2nd Coldstream Regiment of Footguards [Recruiting NA Players]
443	November 12, 2012, 10:15:52 pm	Regiments	2nd (Coldstream) Regiment of Foot Guards
